Received Log:

[Feb 16, 2023 09:48:38] ASCII:
21156 total fuel pulse 	0.80 s	109.434 mL/min	1 counter	4114 total water pulse	0.0 % water	18.0% fuel
21157 total fuel pulse 	0.57 s	151.568 mL/min	2 counter	4114 total water pulse	0.0 % water	36.0% fuel
21158 total fuel pulse 	0.57 s	153.439 mL/min	3 counter	4114 total water pulse	0.0 % water	54.0% fuel
21159 total fuel pulse 	0.56 s	156.757 mL/min	4 counter	4114 total water pulse	0.0 % water	72.0% fuel
21160 total fuel pulse 	0.56 s	155.080 mL/min	5 counter	4115 total water pulse	10.0 % water	90.0% fuel
21161 total fuel pulse 	0.72 s	120.166 mL/min	1 counter	4115 total water pulse	0.0 % water	18.0% fuel
21162 total fuel pulse 	0.57 s	151.832 mL/min	2 counter	4115 total water pulse	0.0 % water	36.0% fuel
21163 total fuel pulse 	0.57 s	151.832 mL/min	3 counter	4115 total water pulse	0.0 % water	54.0% fuel
21164 total fuel pulse 	0.56 s	155.357 mL/min	4 counter	4115 total water pulse	0.0 % water	72.0% fuel
21165 total fuel pulse 	0.57 s	151.832 mL/min	5 counter	4116 total water pulse	10.0 % water	90.0% fuel
21166 total fuel pulse 	0.72 s	120.499 mL/min	1 counter	4116 total water pulse	0.0 % water	18.0% fuel
21167 total fuel pulse 	0.59 s	148.464 mL/min	2 counter	4116 total water pulse	0.0 % water	36.0% fuel
21168 total fuel pulse 	0.57 s	151.568 mL/min	3 counter	4116 total water pulse	0.0 % water	54.0% fuel
21169 total fuel pulse 	0.57 s	152.098 mL/min	4 counter	4116 total water pulse	0.0 % water	72.0% fuel
21170 total fuel pulse 	0.58 s	151.042 mL/min	5 counter	4117 total water pulse	10.0 % water	90.0% fuel
21171 total fuel pulse 	0.71 s	123.229 mL/min	1 counter	4117 total water pulse	0.0 % water	18.0% fuel
21172 total fuel pulse 	0.58 s	150.780 mL/min	2 counter	4117 total water pulse	0.0 % water	36.0% fuel
21173 total fuel pulse 	0.57 s	152.632 mL/min	3 counter	4117 total water pulse	0.0 % water	54.0% fuel
21174 total fuel pulse 	0.56 s	156.475 mL/min	4 counter	4117 total water pulse	0.0 % water	72.0% fuel
21175 total fuel pulse 	0.56 s	154.804 mL/min	5 counter	4118 total water pulse	10.0 % water	90.0% fuel
21176 total fuel pulse 	0.67 s	129.272 mL/min	1 counter	4118 total water pulse	0.0 % water	18.0% fuel
21177 total fuel pulse 	0.56 s	156.475 mL/min	2 counter	4118 total water pulse	0.0 % water	36.0% fuel
21178 total fuel pulse 	0.55 s	159.341 mL/min	3 counter	4118 total water pulse	0.0 % water	54.0% fuel
21179 total fuel pulse 	0.53 s	164.461 mL/min	4 counter	4118 total water pulse	0.0 % water	72.0% fuel
21180 total fuel pulse 	0.53 s	164.151 mL/min	5 counter	4119 total water pulse	10.0 % water	90.0% fuel
21181 total fuel pulse 	0.66 s	131.024 mL/min	1 counter	4119 total water pulse	0.0 % water	18.0% fuel
21182 total fuel pulse 	0.53 s	165.085 mL/min	2 counter	4119 total water pulse	0.0 % water	36.0% fuel
21183 total fuel pulse 	0.49 s	176.829 mL/min	3 counter	4119 total water pulse	0.0 % water	54.0% fuel
21184 total fuel pulse 	0.48 s	179.752 mL/min	4 counter	4119 total water pulse	0.0 % water	72.0% fuel
21185 total fuel pulse 	0.48 s	182.390 mL/min	5 counter	4120 total water pulse	10.0 % water	90.0% fuel
21186 total fuel pulse 	0.58 s	148.973 mL/min	1 counter	4120 total water pulse	0.0 % water	18.0% fuel
21187 total fuel pulse 	0.48 s	181.250 mL/min	2 counter	4120 total water pulse	0.0 % water	36.0% fuel
21188 total fuel pulse 	0.46 s	188.312 mL/min	3 counter	4120 total water pulse	0.0 % water	54.0% fuel
21189 total fuel pulse 	0.46 s	191.209 mL/min	4 counter	4120 total water pulse	0.0 % water	72.0% fuel
21190 total fuel pulse 	0.46 s	189.542 mL/min	5 counter	4121 total water pulse	10.0 % water	90.0% fuel
21191 total fuel pulse 	0.56 s	155.914 mL/min	1 counter	4121 total water pulse	0.0 % water	18.0% fuel
21192 total fuel pulse 	0.47 s	183.544 mL/min	2 counter	4121 total water pulse	0.0 % water	36.0% fuel
21193 total fuel pulse 	0.46 s	189.542 mL/min	3 counter	4121 total water pulse	0.0 % water	54.0% fuel
21194 total fuel pulse 	0.45 s	193.333 mL/min	4 counter	4121 total water pulse	0.0 % water	72.0% fuel
21195 total fuel pulse 	0.46 s	191.209 mL/min	5 counter	4122 total water pulse	10.0 % water	90.0% fuel
21196 total fuel pulse 	0.56 s	156.194 mL/min	1 counter	4122 total water pulse	0.0 % water	18.0% fuel
21197 total fuel pulse 	0.48 s	182.773 mL/min	2 counter	4122 total water pulse	0.0 % water	36.0% fuel
21198 total fuel pulse 	0.47 s	185.106 mL/min	3 counter	4122 total water pulse	0.0 % water	54.0% fuel
21199 total fuel pulse 	0.47 s	184.322 mL/min	4 counter	4122 total water pulse	0.0 % water	72.0% fuel
21200 total fuel pulse 	0.48 s	181.628 mL/min	5 counter	4123 total water pulse	10.0 % water	90.0% fuel
21201 total fuel pulse 	0.59 s	148.464 mL/min	1 counter	4123 total water pulse	0.0 % water	18.0% fuel
21202 total fuel pulse 	0.51 s	171.260 mL/min	2 counter	4123 total water pulse	0.0 % water	36.0% fuel
21203 total fuel pulse 	0.51 s	171.598 mL/min	3 counter	4123 total water pulse	0.0 % water	54.0% fuel
21204 total fuel pulse 	0.52 s	167.954 mL/min	4 counter	4123 total water pulse	0.0 % water	72.0% fuel
21205 total fuel pulse 	0.51 s	168.932 mL/min	5 counter	4124 total water pulse	10.0 % water	90.0% fuel
21206 total fuel pulse 	0.68 s	128.889 mL/min	1 counter	4124 total water pulse	0.0 % water	18.0% fuel
21207 total fuel pulse 	0.56 s	154.529 mL/min	2 counter	4124 total water pulse	0.0 % water	36.0% fuel
21208 total fuel pulse 	0.54 s	160.517 mL/min	3 counter	4124 total water pulse	0.0 % water	54.0% fuel
21209 total fuel pulse 	0.55 s	157.895 mL/min	4 counter	4124 total water pulse	0.0 % water	72.0% fuel
21210 total fuel pulse 	0.55 s	157.609 mL/min	5 counter	4125 total water pulse	10.0 % water	90.0% fuel
21211 total fuel pulse 	0.73 s	118.852 mL/min	1 counter	4125 total water pulse	0.0 % water	18.0% fuel
21212 total fuel pulse 	0.58 s	150.519 mL/min	2 counter	4125 total water pulse	0.0 % water	36.0% fuel
21213 total fuel pulse 	0.58 s	150.519 mL/min	3 counter	4125 total water pulse	0.0 % water	54.0% fuel
21214 total fuel pulse 	0.59 s	148.211 mL/min	4 counter	4125 total water pulse	0.0 % water	72.0% fuel
21215 total fuel pulse 	0.59 s	146.959 mL/min	5 counter	4126 total water pulse	10.0 % water	90.0% fuel
21216 total fuel pulse 	0.75 s	115.538 mL/min	1 counter	4126 total water pulse	0.0 % water	18.0% fuel
21217 total fuel pulse 	0.61 s	143.802 mL/min	2 counter	4126 total water pulse	0.0 % water	36.0% fuel
21218 total fuel pulse 	0.71 s	122.020 mL/min	3 counter	4126 total water pulse	0.0 % water	54.0% fuel
21219 total fuel pulse 	0.68 s	127.193 mL/min	4 counter	4126 total water pulse	0.0 % water	72.0% fuel
21220 total fuel pulse 	0.69 s	126.453 mL/min	5 counter	4127 total water pulse	10.0 % water	90.0% fuel
21221 total fuel pulse 	0.82 s	105.839 mL/min	1 counter	4127 total water pulse	0.0 % water	18.0% fuel
21222 total fuel pulse 	0.65 s	134.052 mL/min	2 counter	4127 total water pulse	0.0 % water	36.0% fuel
21223 total fuel pulse 	0.63 s	137.008 mL/min	3 counter	4127 total water pulse	0.0 % water	54.0% fuel
21224 total fuel pulse 	0.61 s	143.802 mL/min	4 counter	4127 total water pulse	0.0 % water	72.0% fuel
21225 total fuel pulse 	0.59 s	146.465 mL/min	5 counter	4128 total water pulse	10.0 % water	90.0% fuel
21226 total fuel pulse 	0.70 s	124.108 mL/min	1 counter	4128 total water pulse	0.0 % water	18.0% fuel
21227 total fuel pulse 	0.58 s	150.259 mL/min	2 counter	4128 total water pulse	0.0 % water	36.0% fuel
21228 total fuel pulse 	0.55 s	159.341 mL/min	3 counter	4128 total water pulse	0.0 % water	54.0% fuel
21229 total fuel pulse 	0.54 s	161.111 mL/min	4 counter	4128 total water pulse	0.0 % water	72.0% fuel
21230 total fuel pulse 	0.52 s	165.714 mL/min	5 counter	4129 total water pulse	10.0 % water	90.0% fuel
21231 total fuel pulse 	0.66 s	131.420 mL/min	1 counter	4129 total water pulse	0.0 % water	18.0% fuel
21232 total fuel pulse 	0.52 s	165.714 mL/min	2 counter	4129 total water pulse	0.0 % water	36.0% fuel
21233 total fuel pulse 	0.50 s	174.349 mL/min	3 counter	4129 total water pulse	0.0 % water	54.0% fuel
21234 total fuel pulse 	0.49 s	176.829 mL/min	4 counter	4129 total water pulse	0.0 % water	72.0% fuel
21235 total fuel pulse 	0.49 s	177.189 mL/min	5 counter	4130 total water pulse	10.0 % water	90.0% fuel
21236 total fuel pulse 	0.62 s	140.323 mL/min	1 counter	4130 total water pulse	0.0 % water	18.0% fuel
21237 total fuel pulse 	0.53 s	164.151 mL/min	2 counter	4130 total water pulse	0.0 % water	36.0% fuel
21238 total fuel pulse 	0.51 s	168.932 mL/min	3 counter	4130 total water pulse	0.0 % water	54.0% fuel
21239 total fuel pulse 	0.53 s	164.461 mL/min	4 counter	4130 total water pulse	0.0 % water	72.0% fuel
21240 total fuel pulse 	0.50 s	172.277 mL/min	5 counter	4131 total water pulse	10.0 % water	90.0% fuel
21241 total fuel pulse 	0.64 s	136.792 mL/min	1 counter	4131 total water pulse	10.0 % water	18.0% fuel
21242 total fuel pulse 	0.52 s	165.714 mL/min	2 counter	4131 total water pulse	0.0 % water	36.0% fuel
21243 total fuel pulse 	0.51 s	169.922 mL/min	3 counter	4131 total water pulse	0.0 % water	54.0% fuel
21244 total fuel pulse 	0.54 s	160.813 mL/min	4 counter	4131 total water pulse	0.0 % water	72.0% fuel
21245 total fuel pulse 	0.53 s	162.921 mL/min	5 counter	4132 total water pulse	10.0 % water	90.0% fuel
21246 total fuel pulse 	0.68 s	127.379 mL/min	1 counter	4132 total water pulse	0.0 % water	18.0% fuel
21247 total fuel pulse 	0.56 s	153.982 mL/min	2 counter	4132 total water pulse	0.0 % water	36.0% fuel
21248 total fuel pulse 	0.56 s	155.080 mL/min	3 counter	4132 total water pulse	0.0 % water	54.0% fuel
21249 total fuel pulse 	0.58 s	149.485 mL/min	4 counter	4132 total water pulse	0.0 % water	72.0% fuel
21250 total fuel pulse 	0.60 s	145.973 mL/min	5 counter	4133 total water pulse	10.0 % water	90.0% fuel
21251 total fuel pulse 	0.74 s	118.046 mL/min	1 counter	4133 total water pulse	0.0 % water	18.0% fuel
21252 total fuel pulse 	0.63 s	138.978 mL/min	2 counter	4133 total water pulse	0.0 % water	36.0% fuel
21253 total fuel pulse 	0.63 s	137.441 mL/min	3 counter	4133 total water pulse	0.0 % water	54.0% fuel
21254 total fuel pulse 	0.63 s	137.008 mL/min	4 counter	4133 total water pulse	0.0 % water	72.0% fuel
21255 total fuel pulse 	0.63 s	138.095 mL/min	5 counter	4134 total water pulse	10.0 % water	90.0% fuel
21256 total fuel pulse 	0.83 s	105.327 mL/min	1 counter	4134 total water pulse	0.0 % water	18.0% fuel
21257 total fuel pulse 	0.62 s	141.234 mL/min	2 counter	4134 total water pulse	0.0 % water	36.0% fuel
21258 total fuel pulse 	0.63 s	138.315 mL/min	3 counter	4134 total water pulse	0.0 % water	54.0% fuel
21259 total fuel pulse 	0.61 s	143.092 mL/min	4 counter	4134 total water pulse	0.0 % water	72.0% fuel
21260 total fuel pulse 	0.60 s	144.518 mL/min	5 counter	4135 total water pulse	10.0 % water	90.0% fuel
21261 total fuel pulse 	0.76 s	114.927 mL/min	1 counter	4135 total water pulse	0.0 % water	18.0% fuel
21262 total fuel pulse 	0.60 s	144.518 mL/min	2 counter	4135 total water pulse	0.0 % water	36.0% fuel
21263 total fuel pulse 	0.58 s	148.718 mL/min	3 counter	4135 total water pulse	0.0 % water	54.0% fuel
21264 total fuel pulse 	0.59 s	147.708 mL/min	4 counter	4135 total water pulse	0.0 % water	72.0% fuel
21265 total fuel pulse 	0.59 s	147.959 mL/min	5 counter	4136 total water pulse	10.0 % water	90.0% fuel
21266 total fuel pulse 	0.73 s	119.342 mL/min	1 counter	4136 total water pulse	0.0 % water	18.0% fuel
21267 total fuel pulse 	0.59 s	148.464 mL/min	2 counter	4136 total water pulse	0.0 % water	36.0% fuel
21268 total fuel pulse 	0.58 s	150.000 mL/min	3 counter	4136 total water pulse	0.0 % water	54.0% fuel
21269 total fuel pulse 	0.58 s	150.780 mL/min	4 counter	4136 total water pulse	0.0 % water	72.0% fuel
11:15 AM
21270 total fuel pulse 	0.58 s	149.742 mL/min	5 counter	4137 total water pulse	10.0 % water	90.0% fuel
21271 total fuel pulse 	0.70 s	123.580 mL/min	1 counter	4137 total water pulse	0.0 % water	18.0% fuel
21272 total fuel pulse 	0.58 s	148.718 mL/min	2 counter	4137 total water pulse	0.0 % water	36.0% fuel
21273 total fuel pulse 	0.57 s	152.364 mL/min	3 counter	4137 total water pulse	0.0 % water	54.0% fuel
21274 total fuel pulse 	0.56 s	154.529 mL/min	4 counter	4137 total water pulse	0.0 % water	72.0% fuel
21275 total fuel pulse 	0.57 s	153.439 mL/min	5 counter	4138 total water pulse	10.0 % water	90.0% fuel
21276 total fuel pulse 	0.68 s	128.889 mL/min	1 counter	4138 total water pulse	0.0 % water	18.0% fuel
21277 total fuel pulse 	0.56 s	154.529 mL/min	2 counter	4138 total water pulse	0.0 % water	36.0% fuel
21278 total fuel pulse 	0.55 s	159.049 mL/min	3 counter	4138 total water pulse	0.0 % water	54.0% fuel
21279 total fuel pulse 	0.54 s	160.517 mL/min	4 counter	4138 total water pulse	0.0 % water	72.0% fuel
21280 total fuel pulse 	0.53 s	164.773 mL/min	5 counter	4138 total water pulse	10.0 % water	90.0% fuel
21281 total fuel pulse 	0.53 s	162.921 mL/min	1 counter	4138 total water pulse	0.0 % water	18.0% fuel
21282 total fuel pulse 	0.53 s	165.399 mL/min	2 counter	4138 total water pulse	0.0 % water	36.0% fuel
21283 total fuel pulse 	0.52 s	166.031 mL/min	3 counter	4138 total water pulse	0.0 % water	54.0% fuel
21284 total fuel pulse 	0.52 s	167.630 mL/min	4 counter	4138 total water pulse	0.0 % water	72.0% fuel
21285 total fuel pulse 	0.51 s	171.598 mL/min	5 counter	4139 total water pulse	10.0 % water	90.0% fuel
21286 total fuel pulse 	0.64 s	135.725 mL/min	1 counter	4139 total water pulse	0.0 % water	18.0% fuel
21287 total fuel pulse 	0.51 s	169.261 mL/min	2 counter	4139 total water pulse	0.0 % water	36.0% fuel
21288 total fuel pulse 	0.49 s	177.551 mL/min	3 counter	4139 total water pulse	0.0 % water	54.0% fuel
21289 total fuel pulse 	0.48 s	181.628 mL/min	4 counter	4139 total water pulse	0.0 % water	72.0% fuel
21290 total fuel pulse 	0.47 s	183.544 mL/min	5 counter	4140 total water pulse	10.0 % water	90.0% fuel
21291 total fuel pulse 	0.59 s	147.458 mL/min	1 counter	4140 total water pulse	0.0 % water	18.0% fuel
21292 total fuel pulse 	0.49 s	178.279 mL/min	2 counter	4140 total water pulse	0.0 % water	36.0% fuel
21293 total fuel pulse 	0.46 s	188.312 mL/min	3 counter	4140 total water pulse	0.0 % water	54.0% fuel
21294 total fuel pulse 	0.46 s	190.789 mL/min	4 counter	4140 total water pulse	0.0 % water	72.0% fuel
21295 total fuel pulse 	0.46 s	191.209 mL/min	5 counter	4141 total water pulse	10.0 % water	90.0% fuel
21296 total fuel pulse 	0.55 s	157.895 mL/min	1 counter	4141 total water pulse	0.0 % water	18.0% fuel
21297 total fuel pulse 	0.47 s	186.295 mL/min	2 counter	4141 total water pulse	0.0 % water	36.0% fuel
21298 total fuel pulse 	0.45 s	193.764 mL/min	3 counter	4141 total water pulse	0.0 % water	54.0% fuel
21299 total fuel pulse 	0.44 s	195.506 mL/min	4 counter	4141 total water pulse	0.0 % water	72.0% fuel
21300 total fuel pulse 	0.44 s	196.833 mL/min	5 counter	4142 total water pulse	10.0 % water	90.0% fuel
21301 total fuel pulse 	0.53 s	165.085 mL/min	1 counter	4142 total water pulse	0.0 % water	18.0% fuel
21302 total fuel pulse 	0.46 s	188.312 mL/min	2 counter	4142 total water pulse	0.0 % water	36.0% fuel
21303 total fuel pulse 	0.46 s	187.500 mL/min	3 counter	4142 total water pulse	0.0 % water	54.0% fuel
21304 total fuel pulse 	0.46 s	188.312 mL/min	4 counter	4142 total water pulse	0.0 % water	72.0% fuel
21305 total fuel pulse 	0.47 s	186.695 mL/min	5 counter	4143 total water pulse	10.0 % water	90.0% fuel
21306 total fuel pulse 	0.55 s	157.324 mL/min	1 counter	4143 total water pulse	0.0 % water	18.0% fuel
21307 total fuel pulse 	0.48 s	182.773 mL/min	2 counter	4143 total water pulse	0.0 % water	36.0% fuel
21308 total fuel pulse 	0.46 s	189.130 mL/min	3 counter	4143 total water pulse	0.0 % water	54.0% fuel
21309 total fuel pulse 	0.46 s	188.720 mL/min	4 counter	4143 total water pulse	0.0 % water	72.0% fuel
21310 total fuel pulse 	0.45 s	192.053 mL/min	5 counter	4144 total water pulse	10.0 % water	90.0% fuel
21311 total fuel pulse 	0.57 s	152.098 mL/min	1 counter	4144 total water pulse	0.0 % water	18.0% fuel
21312 total fuel pulse 	0.48 s	181.628 mL/min	2 counter	4144 total water pulse	0.0 % water	36.0% fuel
21313 total fuel pulse 	0.45 s	192.905 mL/min	3 counter	4144 total water pulse	0.0 % water	54.0% fuel
21314 total fuel pulse 	0.45 s	192.905 mL/min	4 counter	4144 total water pulse	0.0 % water	72.0% fuel
21315 total fuel pulse 	0.44 s	195.946 mL/min	5 counter	4145 total water pulse	10.0 % water	90.0% fuel
21316 total fuel pulse 	0.56 s	156.475 mL/min	1 counter	4145 total water pulse	0.0 % water	18.0% fuel
21317 total fuel pulse 	0.46 s	187.905 mL/min	2 counter	4145 total water pulse	0.0 % water	36.0% fuel
21318 total fuel pulse 	0.44 s	199.085 mL/min	3 counter	4145 total water pulse	0.0 % water	54.0% fuel
21319 total fuel pulse 	0.44 s	198.178 mL/min	4 counter	4145 total water pulse	0.0 % water	72.0% fuel
21320 total fuel pulse 	0.44 s	200.000 mL/min	5 counter	4146 total water pulse	10.0 % water	90.0% fuel
21321 total fuel pulse 	0.53 s	163.842 mL/min	1 counter	4146 total water pulse	10.0 % water	18.0% fuel
21322 total fuel pulse 	0.46 s	190.789 mL/min	2 counter	4146 total water pulse	0.0 % water	36.0% fuel
21323 total fuel pulse 	0.44 s	198.630 mL/min	3 counter	4146 total water pulse	0.0 % water	54.0% fuel
21324 total fuel pulse 	0.44 s	196.833 mL/min	4 counter	4146 total water pulse	0.0 % water	72.0% fuel
21325 total fuel pulse 	0.44 s	199.085 mL/min	5 counter	4147 total water pulse	10.0 % water	90.0% fuel
21326 total fuel pulse 	0.53 s	163.227 mL/min	1 counter	4147 total water pulse	0.0 % water	18.0% fuel
21327 total fuel pulse 	0.45 s	191.630 mL/min	2 counter	4147 total water pulse	0.0 % water	36.0% fuel
21328 total fuel pulse 	0.44 s	195.946 mL/min	3 counter	4147 total water pulse	0.0 % water	54.0% fuel
21329 total fuel pulse 	0.44 s	196.388 mL/min	4 counter	4147 total water pulse	0.0 % water	72.0% fuel
21330 total fuel pulse 	0.43 s	204.225 mL/min	5 counter	4148 total water pulse	10.0 % water	90.0% fuel
21331 total fuel pulse 	0.53 s	163.842 mL/min	1 counter	4148 total water pulse	0.0 % water	18.0% fuel
21332 total fuel pulse 	0.46 s	187.500 mL/min	2 counter	4148 total water pulse	0.0 % water	36.0% fuel
21333 total fuel pulse 	0.43 s	203.747 mL/min	3 counter	4148 total water pulse	0.0 % water	54.0% fuel
21334 total fuel pulse 	0.44 s	199.541 mL/min	4 counter	4148 total water pulse	0.0 % water	72.0% fuel
21335 total fuel pulse 	0.43 s	202.326 mL/min	5 counter	4149 total water pulse	10.0 % water	90.0% fuel
21336 total fuel pulse 	0.54 s	162.313 mL/min	1 counter	4149 total water pulse	0.0 % water	18.0% fuel
21337 total fuel pulse 	0.46 s	189.956 mL/min	2 counter	4149 total water pulse	0.0 % water	36.0% fuel
21338 total fuel pulse 	0.43 s	200.924 mL/min	3 counter	4149 total water pulse	0.0 % water	54.0% fuel
21339 total fuel pulse 	0.43 s	200.461 mL/min	4 counter	4149 total water pulse	0.0 % water	72.0% fuel
21340 total fuel pulse 	0.43 s	201.856 mL/min	5 counter	4150 total water pulse	10.0 % water	90.0% fuel
21341 total fuel pulse 	0.53 s	165.085 mL/min	1 counter	4150 total water pulse	0.0 % water	18.0% fuel
21342 total fuel pulse 	0.45 s	193.333 mL/min	2 counter	4150 total water pulse	0.0 % water	36.0% fuel
21343 total fuel pulse 	0.44 s	200.000 mL/min	3 counter	4150 total water pulse	0.0 % water	54.0% fuel
21344 total fuel pulse 	0.44 s	200.000 mL/min	4 counter	4150 total water pulse	0.0 % water	72.0% fuel
21345 total fuel pulse 	0.43 s	203.271 mL/min	5 counter	4151 total water pulse	10.0 % water	90.0% fuel
21346 total fuel pulse 	0.52 s	166.348 mL/min	1 counter	4151 total water pulse	0.0 % water	18.0% fuel
21347 total fuel pulse 	0.46 s	189.956 mL/min	2 counter	4151 total water pulse	0.0 % water	36.0% fuel
